correct,count,mean,median,std,min,max
False,197,10.334070203954823,5.467202675671572,24.760403768423263,0.06934973349088835,277.44931222210533
True,1180,15.482205980325347,11.721008827892229,14.90908070040535,0.10876938852440787,289.73199453028724
